index,SAM,sCC,CC,HPSI,SSIM,PSNR,RMSE,ERGAS,UIQC
0,0.008346796,0.7427272061426975,0.32327078201423015,0.9997637282964794,0.4897437,25.44481285036194,5.999849996163351e-05,0.38608098850053824,0.24210193476850483
1,0.008052577,0.7384427296087859,0.4814901634948147,0.9998636187550672,0.466715,24.91813690357212,5.837454725744907e-05,0.3758154096846715,0.3607659730721886
2,0.008200677,0.803019366794009,0.581463718455348,0.9997674202577804,0.45367137,24.88068855713356,6.436010072204072e-05,0.41375933670523174,0.4350529674971731
3,0.008177023,0.789660902952634,0.4705625015191582,0.9997772908823344,0.39588264,24.116836170283236,6.556214250007986e-05,0.42135199440877835,0.35278157976919544
4,0.008101214,0.737418024522252,0.27749827701204793,0.9997912008195858,0.40666452,23.92132790000193,6.522603028313267e-05,0.41893826837132797,0.20733093284222776
5,0.015031095,0.7178669461181525,0.6705692630624212,0.9994221273360735,0.73994,28.170148967445122,0.0003216806519131066,2.051633370196746,0.5017817890135782
6,0.013835232,0.4101448285077613,0.29739563172304356,0.9996106956306605,0.46812966,22.158090553566435,0.00034555688840809206,2.2133420212526818,0.22298730529183597
7,0.011636408,0.7300364215828729,0.6584839043156171,0.999770889771335,0.5430292,22.918459504148313,0.00023368073009844093,1.4986476811804537,0.4932926065539252
8,0.008984768,0.8284033866156647,0.6637531946069669,0.9998613618946314,0.8701496,28.53228524923604,0.00014663877118616792,0.9388603113547151,0.4893741284331272
9,0.013137138,0.8107833546479807,0.7727263080945006,0.9997030875817106,0.67957896,25.179076039616028,0.000300990201167226,1.9395548467288186,0.578883599735708
10,0.01145155,0.7106026794040222,0.5922838603163183,0.9997690547337004,0.4444953,22.394550519210767,0.0002504295800158338,1.6088688199337775,0.44358302227461605
11,0.014957359,0.7736687050358332,0.7427062050938282,0.9994457705634243,0.40116286,20.424503479417055,0.00041656669215255375,2.70497064359052,0.5566801360618348
12,0.008930645,0.7998546842034632,0.6372611383399518,0.9996147638279393,0.8324018,26.017181744781812,0.0001613638042191253,1.029778019474956,0.47328754735053025
13,0.008372271,0.852990794438385,0.6756302419683174,0.9996989519214946,0.35546294,23.178678718625598,7.324983437479718e-05,0.4704767587802346,0.5058895692607521
14,0.008041992,0.8607464829897694,0.6189542566905124,0.9998414527692575,0.54201627,25.344957689849423,5.7039301611357675e-05,0.3670553439422236,0.4637389247549959
15,0.011081358,0.41287244101324894,0.1679650300362049,0.9994502961774067,0.3690933,21.125046158116444,0.0002266143353957272,1.454120380730897,0.12523120383304523
16,0.012754647,0.63174245776607,0.5408721291592136,0.9997573447120021,0.45641375,21.56250856138065,0.0002799500407463997,1.8051811200092343,0.4050137590611669
17,0.010574544,0.709086882809527,0.5806300087780616,0.9997036499252141,0.58431387,23.980377522784664,0.00018183460528446783,1.1692943596295984,0.43475137355085397
18,0.01127101,0.750812806702752,0.7612802271769268,0.9994880628868421,0.41442487,21.75136580014522,0.00023638369501814387,1.5154079833551466,0.5695096197217948
19,0.025706343,0.6624183064430363,0.6206896778508373,0.9994621199596888,0.41448402,19.56817559766987,0.0006271785278555961,4.08703072326873,0.46423790133647425
20,0.018616254,0.7667083796711897,0.7132365828028342,0.9994950569369235,0.54089516,20.90519640613461,0.0004749650414307853,3.0582140532848365,0.5347554903207186
21,0.010798165,0.8562893611441114,0.806813497451467,0.999787240539207,0.6667867,25.445023770053872,0.00022164282696453833,1.417065986291639,0.6023356996218989
22,0.017828567,0.8743723048257456,0.843961125649458,0.9995666765371576,0.5323293,21.202569212699174,0.0004889729655498913,3.2556842713836867,0.632842893145875
23,0.008164779,0.7498565627748288,0.2679589233653747,0.9997980040749702,0.40061685,23.94544334373323,6.491433950968941e-05,0.41696617827996546,0.20029975297457017
24,0.008147705,0.8471322191551951,0.4837311796413757,0.9998436021897199,0.4774964,24.80663102343287,5.907021782765452e-05,0.38013624651448386,0.3622592615847817
25,0.022613548,0.549139376219805,0.5081708182952175,0.9993983705736201,0.35860702,19.365161755284422,0.0005857854486518518,3.8030591780213214,0.37991373678666945
26,0.013654093,0.5545598100052143,0.4546419827119612,0.9996730012080141,0.41506338,20.825322219844846,0.0003466848813552717,2.2156668033563984,0.3408482243618551
27,0.012516344,0.5468976307532186,0.4687884258622548,0.9997586625329662,0.58057696,23.846048595421763,0.0003136794313507736,2.0192365744000798,0.3514006046075348
28,0.013300603,0.6068404327968374,0.49539221555664587,0.9997767496321758,0.49797115,23.668793974015706,0.00029834454618849604,1.9007346252660717,0.37144326735823585
29,0.028172357,0.776432424624156,0.7492342492427575,0.9994055609235117,0.51670456,21.631758822120585,0.0006900836216630746,4.571426002318076,0.5618028212658177
30,0.018096916,0.8127743824862373,0.7954395142770001,0.9996710046520958,0.6350412,22.79989060067941,0.00043906632720210954,2.833887622075193,0.595457175551817
31,0.015697068,0.8249274170937598,0.7573337818950993,0.9995774451309258,0.5184862,22.42088437816621,0.0004041451611988657,2.593426177923959,0.5659909119071547
32,0.008159134,0.9322962877892311,0.8447281844223992,0.9998310545240687,0.5299227,24.968850873519095,5.79204627860125e-05,0.3726209277391908,0.6334387647302151
33,0.0084186625,0.6797844182530608,0.11800731718018563,0.9997293139040897,0.3224121,22.479698542951326,8.019802462695445e-05,0.5140752579356306,0.08749408874120472
34,0.008649086,0.8476272621661017,0.8290190799114021,0.9989944767591934,0.7440877,25.74382920668258,9.078625856640317e-05,0.5834276070710696,0.6082821010741655
35,0.011546982,0.6740352502220698,0.5793725014735567,0.9995974958302005,0.5625685,24.336464860253365,0.00023638246260115732,1.5238744440472174,0.4339609516853655
36,0.010035867,0.7729534417564431,0.7147172762965299,0.9992663858824458,0.63954115,26.209820997614656,0.0001736077241753845,1.1119034899982776,0.5351147002711748
37,0.019293861,0.8187740448796563,0.8095005879512874,0.9997291100575685,0.44129956,22.405124367908815,0.0004464912606536347,2.896836320794491,0.6069715917328122
38,0.013377205,0.8952004804108209,0.8601456785093483,0.999835804220462,0.63777447,24.765000943513403,0.0003279754014396478,2.1236548761897653,0.644210144049399
39,0.008181162,0.9362793553817285,0.779628293843675,0.9999178201536365,0.85631174,30.62295718272306,7.608529695378697e-05,0.487779731015323,0.584667546599245
40,0.008047986,0.7346142515843462,0.2039642330003694,0.9997632472469605,0.48968235,24.91737537756963,5.828076171206317e-05,0.37523567000005426,0.152653948611436
41,0.022365807,0.6752160929346424,0.6454303515975216,0.9995051314072797,0.45513567,20.326190081521283,0.0005797648663170217,3.8249659548427655,0.4823151047794416
42,0.0112312855,0.7430962106536311,0.6894942179386273,0.9996741589587839,0.4958861,23.115358331507455,0.0002342737493563997,1.5028166447975249,0.5170746071897123
43,0.009647814,0.6587798329656035,0.4655483712255511,0.9998690412791909,0.4878067,23.66413100671943,0.00015981967139339214,1.024122552034346,0.3460490344164091
44,0.00942112,0.6271679808449392,0.327947408270811,0.999762692168566,0.39218572,20.845592182772403,0.00014332590315812462,0.9166674156988002,0.24505877400118717
45,0.0135263745,0.6887990284911468,0.59059582969832,0.9996165086977663,0.5013449,22.30546566455512,0.000376745584311785,2.4210255518177703,0.4408636289344462
