index,SAM,sCC,CC,HPSI,SSIM,PSNR,RMSE,ERGAS,UIQC
0,0.0152051505,0.7611558862580802,0.26638629848578277,0.9992228441882914,0.6844422,27.514091855278107,7.74561642178244e-05,0.48029627864669794,0.19959877004227972
1,0.015044038,0.756528466501006,0.429514112257205,0.999546631794448,0.7055166,27.86240184883068,7.591061034386576e-05,0.47069931797225595,0.32191959213174776
2,0.015198678,0.8113320958739308,0.5621017080307475,0.9998201894227405,0.66824555,27.49838018728552,7.942459539542695e-05,0.49284539163077357,0.42111200796270937
3,0.015167461,0.7850676985096309,0.41915943713823695,0.9997771834940017,0.644907,27.404977522802405,8.114603517275143e-05,0.5039086125411931,0.3107472812087666
4,0.015296271,0.7305484195536097,0.29623843159669244,0.9998317660125248,0.6547399,27.162571977326934,8.095058252939437e-05,0.5025991393548865,0.22176442233502647
5,0.019256245,0.700469231203857,0.6541249419375558,0.9996744522321297,0.63153744,21.95441694504276,0.00033105342633710585,2.122500777793698,0.4894536274504252
6,0.018405039,0.5454312068645167,0.44881342694863324,0.9997448948635398,0.57886225,24.84730546358493,0.0003197376154775829,2.0426149189495844,0.33626527394453776
7,0.017062005,0.7004116456842806,0.6492367796941677,0.9997571511774461,0.5256159,20.999007937352758,0.00024121472468644913,1.546138920398605,0.4859490967141943
8,0.015972897,0.768207648510912,0.6095374969480036,0.9996716425537935,0.8890927,29.45169802825626,0.0001700515605833853,1.0808284883966075,0.45492179254691767
9,0.018303784,0.8285370512200996,0.7998811725682556,0.9997481992996076,0.6993292,25.51365800501386,0.0002928015065787077,1.8768572511548203,0.5997167814986339
10,0.0164099,0.7477013177891579,0.6497247865704475,0.9997745296699988,0.47270748,23.08010062190506,0.0002405042541952759,1.5307962665335613,0.48672008714960036
11,0.019752836,0.7890964431562177,0.775818188875309,0.9994696529889926,0.46344018,21.39776254172674,0.00040273672450979987,2.6157797805184186,0.5816721818815851
12,0.01482382,0.8412240446703086,0.7040169749187868,0.9997313042573754,0.7937618,25.617727147150262,0.00015153559290543135,0.9604603581641413,0.5128724397183986
